1.4301e-16,-2.4221e-16,1.0079e-15,-8.9789e-15,1,-8.9379e-18
-0.0082185,0.013985,-0.12251,0.99233,8.9512e-15,0.00045022
0.40826,-0.68087,-0.60425,-0.061611,0,-0.028644
-0.51602,0.34594,-0.73953,-0.10056,0,0.23881
0.45976,0.54524,-0.26937,-0.036839,0,-0.64608
0.59632,0.34532,-0.020268,-0.0027587,0,0.72438
