0,0,0,0,-1,0,0
-0.0069302,0.011619,-0.12463,0.99211,0,0.00063215,0
0.41153,-0.67321,-0.60869,-0.065674,0,-0.051077,0
-0.52719,0.24432,-0.65665,-0.089335,0,0.47245,0
0.12963,0.52307,-0.42372,-0.057987,0,-0.72574,0
0.73202,0.4619,-0.056863,-0.0077565,0,0.49749,0
0,0,0,0,0,0,1
