0.4411,-0.75516,0,0,0,1.9705
-0.026368,0.55796,0,0,0,2.0205
-0.057523,-0.42279,1,1.3889,0.96451,-0.93331
0.0017004,-0.075297,0,1,1.3889,-0.12746
0,0,0,0,1,0
0,0,0,0,0,0
