0.75341,-0.40709,0,0,0,0.97338,0.52996,0
-0.014215,0.81641,0,0,0,0.65587,0.29764,0
-0.027548,-0.16565,1,0.46296,0.10717,-0.11046,-0.010609,-0
0.0002575,-0.030147,0,1,0.46296,-0.015074,-0.0014427,-0
0,0,0,0,1,0,0,0
0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0
