9.4902e-18,-1.0775e-17,6.5643e-16,-4.9276e-15,-1,-1.7218e-19,0,0,0,0,0
0.00015984,-0.00037785,-0.13604,0.9907,-4.7296e-15,1.3761e-05,0,0,0,0,0
0.34403,-0.62949,-0.69018,-0.095066,0,-0.0024211,0,0,0,0,0
-0.42489,0.55608,-0.70584,-0.096641,0,0.052036,0,0,0,0,0
0.70431,0.47942,-0.082823,-0.011296,0,-0.51684,0,0,0,0,0
0.45285,0.25433,-0.0090655,-0.0012327,0,0.8545,0,0,0,0,0
0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,0,0,1
