6.7437e-17,-1.1894e-16,1.0721e-15,-8.743e-15,1,-1.091e-18
-0.0030585,0.0053996,-0.13016,0.99147,8.7153e-15,5.5147e-05
0.36585,-0.65425,-0.65683,-0.081534,0,-0.0053761
-0.44613,0.49863,-0.73327,-0.10036,0,0.067628
0.71953,0.52636,-0.11794,-0.016106,0,-0.4371
0.38651,0.21501,-0.0061195,-0.00083187,0,0.89685
