-1.8865e-17,2.7756e-17,-2.0817e-17,3.1919e-16,1,1.9516e-18
-0.021353,0.033348,-0.10816,0.99334,-5.2736e-16,0.0016759
0.49068,-0.70593,-0.50733,-0.020903,0,-0.055343
-0.57377,0.13024,-0.7601,-0.099907,0,0.2571
0.47381,0.64722,-0.39126,-0.053392,0,-0.44796
0.45285,0.25433,-0.0090655,-0.0012327,0,0.8545
