0,0,0,0,-1,0,0
-0.0039569,0.0069078,-0.12877,0.99164,0,0.00012937,0
0.37608,-0.66081,-0.64477,-0.077624,0,-0.012004,0
-0.47708,0.4527,-0.73282,-0.10024,0,0.14274,0
0.56524,0.50598,-0.17433,-0.023826,0,-0.62732,0
0.55808,0.31988,-0.016307,-0.0022189,0,0.76548,0
0,0,0,0,0,0,1
