0.86693,-0.23007,0,0,0,0.1384,0.72906,0,0
-0.0080333,0.90253,0,0,0,0.08696,0.41788,0,0
-0.015139,-0.086972,1,0.23148,0.026792,-0.010215,-0.021303,-0,-0
6.978e-05,-0.015837,0,1,0.23148,-0.0013919,-0.0028987,-0,-0
0,0,0,0,1,0,0,0,0
0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0
